material_id,formula,structure_type,element_A,element_B,count_A,count_B,lattice_constant,energy_per_atom,energy_above_hull
mp-23289,KCl,B2,K,Cl,1.0,1.0,3.839196,-8.182968344999999,0.07764382
mp-1009133,MnCo,B2,Mn,Co,1.0,1.0,2.8536,-8.161024025,0.0
mp-971857,Zn3C,L1$_2$,Zn,C,3.0,1.0,3.707,-8.129472000625,1.040288750624999
mp-1183379,BaEu3,L1$_2$,Ba,Eu,1.0,3.0,5.929055,-8.11723894,0.078588731249995
mp-1152,TiRh3,L1$_2$,Ti,Rh,1.0,3.0,3.825970309999999,-8.1150613775,0.0
mp-1184275,Eu3Mg,L1$_2$,Eu,Mg,3.0,1.0,5.29913888,-8.102781745000001,0.05312932531249501
mp-20139,Mn3Ge,L1$_2$,Mn,Ge,3.0,1.0,3.651498,-8.06660867,0.035770389999999
mp-21085,PuPd3,L1$_2$,Pu,Pd,1.0,3.0,4.13336366,-8.052654490000002,0.0
mp-1183401,BeCr3,L1$_2$,Be,Cr,1.0,3.0,3.511214,-8.0479993325,0.20930763968750202
mp-973652,LuRu3,L1$_2$,Lu,Ru,1.0,3.0,4.011856,-8.0313908175,0.35643667249999905
mp-1018021,NbCo3,L1$_2$,Nb,Co,1.0,3.0,3.6148721200000002,-7.9987283537500025,0.017165442499997
mp-1187581,TmRu3,L1$_2$,Tm,Ru,1.0,3.0,4.016503,-7.9828129725,0.37711964000000003
mp-1184213,ErRu3,L1$_2$,Er,Ru,1.0,3.0,4.030258,-7.9788057575,0.39086870249999806
mp-1918,FeRh,B2,Fe,Rh,1.0,1.0,2.99209254,-7.961014355,0.0
mp-1649,Fe3Pt,L1$_2$,Fe,Pt,3.0,1.0,3.750854,-7.943218065,0.04307911750000001
mp-1183778,DyRu3,L1$_2$,Dy,Ru,1.0,3.0,4.047296,-7.9373874075,0.41498649937500104
mp-999469,ZnN,B2,Zn,N,1.0,1.0,2.67519972,-7.920737365,1.134708275624999
mp-1187366,TbRu3,L1$_2$,Tb,Ru,1.0,3.0,4.057556,-7.91704382,0.427226846874997
mp-971853,Zn3B,L1$_2$,Zn,B,3.0,1.0,3.700246,-7.899182635416665,0.620357867708333
mp-8039,AlF3,L1$_2$,Al,F,1.0,3.0,3.58945264,-7.883955955,0.009358996249999
mp-1780,ScRh,B2,Sc,Rh,1.0,1.0,3.2169060800000002,-7.879599589999998,0.0
mp-983594,Al3Ga,L1$_2$,Al,Ga,3.0,1.0,4.00279187,-7.8663235575,0.0434441775
mp-2090,FeCo,B2,Fe,Co,1.0,1.0,2.8390261,-7.85709309,0.0
mp-1009019,FeN,B2,Fe,N,1.0,1.0,2.564582,-7.85150594,0.8663889649999991
mp-1188005,Zr3S,L1$_2$,Zr,S,3.0,1.0,4.271621,-7.78378369,0.615779533374999
mp-191,YRh,B2,Y,Rh,1.0,1.0,3.41784978,-7.767392945000001,0.0
mp-999189,Fe3Ni,L1$_2$,Fe,Ni,3.0,1.0,3.584632,-7.7535256625,0.077636092499999
mp-1185494,LuMn3,L1$_2$,Lu,Mn,1.0,3.0,4.047275,-7.7340839,0.30764723387681003
mp-1185899,MgNb3,L1$_2$,Mg,Nb,1.0,3.0,4.201919,-7.71920332,0.26439296374999904
mp-635,ScRh3,L1$_2$,Sc,Rh,1.0,3.0,3.90356547,-7.7131895625,0.0
mp-1529,LuIr,B2,Lu,Ir,1.0,1.0,3.32846077,-7.691750630000001,0.0
mp-1186947,RbEu3,L1$_2$,Rb,Eu,1.0,3.0,6.01431,-7.6907588925,0.270458561874995
mp-20344,Fe3Ge,L1$_2$,Fe,Ge,3.0,1.0,3.66064424,-7.6649592625,0.0
mp-1057125,KS,B2,K,S,1.0,1.0,3.837513,-7.655756154166667,0.46987454249999905
mp-2713,ErIr,B2,Er,Ir,1.0,1.0,3.37193092,-7.624660150000004,0.0
mp-11483,TmIr,B2,Tm,Ir,1.0,1.0,3.35657798,-7.615096440000002,0.0
mp-1184874,K3Cr,L1$_2$,K,Cr,3.0,1.0,5.918217,-7.6048089994375,0.6772245502500011
mp-11476,HoIr,B2,Ho,Ir,1.0,1.0,3.38994333,-7.596864805000003,0.0
mp-30635,Fe3Pd,L1$_2$,Fe,Pd,3.0,1.0,3.7310600000000003,-7.580099075,0.103471063333334
mp-1185187,Li3Mo,L1$_2$,Li,Mo,3.0,1.0,4.015207,-7.559648915,0.7483757549999991
mp-999543,MnCo3,L1$_2$,Mn,Co,1.0,3.0,3.5480583,-7.53757921,0.1096411625
mp-1186092,Na3Zr,L1$_2$,Na,Zr,3.0,1.0,4.87917182,-7.5349909625,0.8255924412499981
mp-1184901,K3Mn,L1$_2$,K,Mn,3.0,1.0,5.735421,-7.524590900299569,0.6599407207672411
mp-1183162,AlFe3,L1$_2$,Al,Fe,1.0,3.0,3.63929352,-7.48780304,0.0
mp-1238821,Si3B,L1$_2$,Si,B,3.0,1.0,3.647779,-7.458023136354166,0.9736054995833331
mp-1021666,AlSi,B2,Al,Si,1.0,1.0,3.151888,-7.4497236025,0.303207859999999
mp-981209,Ti3Ni,L1$_2$,Ti,Ni,3.0,1.0,3.935175,-7.44561432,0.129035317291666
mp-1007852,FeCo3,L1$_2$,Fe,Co,1.0,3.0,3.5347374,-7.4386297725,0.056625132499999
mp-892,ScPt,B2,Sc,Pt,1.0,1.0,3.28943285,-7.429184150000001,0.0
mp-580287,Zr3Cu,L1$_2$,Zr,Cu,3.0,1.0,4.311517,-7.402646435,0.13352230250000002
mp-11495,LuRu,B2,Lu,Ru,1.0,1.0,3.305988,-7.366505535000002,0.0
mp-1902,MnPd,B2,Mn,Pd,1.0,1.0,3.11012508,-7.363546660000001,0.009346633413791001
mp-1429856,CrO3,L1$_2$,Cr,O,1.0,3.0,3.666722,-7.2793661125,0.40224307075000004
mp-998896,YC,B2,Y,C,1.0,1.0,3.110447,-7.27484979,0.8888981075000001
mp-22461,Fe3Sn,L1$_2$,Fe,Sn,3.0,1.0,3.818521,-7.2703595375,0.08591179999999801
mp-639675,EuCu,B2,Eu,Cu,1.0,1.0,3.626901,-7.25809181,0.071704861250001
mp-19870,GaFe3,L1$_2$,Ga,Fe,1.0,3.0,3.638018439999999,-7.244857535,0.0
mp-983585,Al3Zn,L1$_2$,Al,Zn,3.0,1.0,3.96877183,-7.2404259075,0.036298491249999
mp-1187567,TmRh3,L1$_2$,Tm,Rh,1.0,3.0,3.982475619999999,-7.2051085425,0.010743958750000001
mp-571,TiNi,B2,Ti,Ni,1.0,1.0,2.98806613,-7.185175,0.04849437499999901
mp-481,ScPt3,L1$_2$,Sc,Pt,1.0,3.0,3.98423648,-7.176433737499998,0.0
mp-1186922,RbU3,L1$_2$,Rb,U,1.0,3.0,4.566845,-7.12866934,1.585021685625005
mp-1065783,LaRh3,L1$_2$,La,Rh,1.0,3.0,4.150607,-7.1061940275,0.17688199875000002
mp-1064861,GaC3,L1$_2$,Ga,C,1.0,3.0,3.318948,-7.09751444,3.223605939999999
mp-246,TiF3,L1$_2$,Ti,F,2.0,6.0,5.527406044042365,-7.078806645,0.0
mp-1184256,Fe3Se,L1$_2$,Fe,Se,3.0,1.0,3.589608,-7.04252314,0.43793001750000005
mp-2381,ErRh,B2,Er,Rh,1.0,1.0,3.36737698,-6.912765504999999,0.0
mp-11564,TmRh,B2,Tm,Rh,1.0,1.0,3.35282323,-6.900931629999999,0.0
mp-2163,HoRh,B2,Ho,Rh,1.0,1.0,3.38649613,-6.888482155000002,0.0
mp-1184878,K3Cu,L1$_2$,K,Cu,3.0,1.0,5.813225,-6.8864701994375,0.338926752749999
mp-232,DyRh,B2,Dy,Rh,1.0,1.0,3.40276612,-6.869968145000001,0.0
mp-11561,TbRh,B2,Tb,Rh,1.0,1.0,3.42011509,-6.851929039999998,0.0
mp-1094768,MgZr3,L1$_2$,Mg,Zr,1.0,3.0,4.48063888,-6.799126430000001,0.019266546249998
mp-1021489,IrO3,L1$_2$,Ir,O,1.0,3.0,3.790923,-6.788519065,0.11425780124999901
mp-436,SmRh,B2,Sm,Rh,1.0,1.0,3.48117514,-6.769744284999998,0.0
mp-22851,NaCl,B2,Na,Cl,1.0,1.0,3.50219,-6.742322065,0.15438884
mp-1187665,Ti3In,L1$_2$,Ti,In,3.0,1.0,4.15623723,-6.72171636375,0.014760678749999001
mp-1184230,Fe3Ag,L1$_2$,Fe,Ag,3.0,1.0,3.776008,-6.7186275275,0.344622799583334
mp-1188012,Zr3I,L1$_2$,Zr,I,3.0,1.0,4.483789,-6.71119143,0.510094572499999
mp-12067,MnAl,B2,Mn,Al,1.0,1.0,2.947898,-6.6783853650000005,0.047695940000000006
mp-30845,SmPt3,L1$_2$,Sm,Pt,1.0,3.0,4.14650321,-6.6283293125,0.0
mp-1184984,KCa3,L1$_2$,K,Ca,1.0,3.0,5.753388,-6.6114478923124995,0.17183836675000003
mp-1185031,K3Zn,L1$_2$,K,Zn,3.0,1.0,5.848737,-6.599303202528847,0.167733026076922
mp-569120,NdPt3,L1$_2$,Nd,Pt,1.0,3.0,4.17857329,-6.593731339999998,0.017379455000005
mp-11521,ScNi,B2,Sc,Ni,1.0,1.0,3.15251587,-6.56347999,0.0
mp-12598,PrPt3,L1$_2$,Pr,Pt,1.0,3.0,4.19792775,-6.555701919999997,0.051970317500003006
mp-974457,Ru3I,L1$_2$,Ru,I,3.0,1.0,3.9799729999999993,-6.5413938875,0.795411171249999
mp-1185925,Mn3I,L1$_2$,Mn,I,3.0,1.0,3.917176999999999,-6.5403529,0.977054603793102
mp-979039,Th3Au,L1$_2$,Th,Au,3.0,1.0,4.858137,-6.5094801825,0.184807282500002
mp-1008650,CeSe,B2,Ce,Se,1.0,1.0,3.647622,-6.50890519,0.25640338499999804
mp-1065540,AlC3,L1$_2$,Al,C,1.0,3.0,3.207929,-6.498342657343749,2.74934548078125
mp-2658,AlFe,B2,Al,Fe,1.0,1.0,2.845506,-6.434685535,0.0
mp-2210,ZrCu,B2,Zr,Cu,1.0,1.0,3.25266425,-6.431159109999999,0.042234784230771004
mp-1058159,NaS,B2,Na,S,1.0,1.0,3.400517,-6.42812378875,0.375255721249999
mp-922,CoPt3,L1$_2$,Co,Pt,1.0,3.0,3.87389884,-6.384230594999998,0.0
mp-866186,Ti3Zn,L1$_2$,Ti,Zn,3.0,1.0,4.00375191,-6.3436128725,0.010461699166667001
mp-1094857,Ca3Mg,L1$_2$,Ca,Mg,3.0,1.0,5.28881343,-6.3216499125,0.043458146249999004
mp-1186985,ScNi3,L1$_2$,Sc,Ni,1.0,3.0,3.6748866,-6.31645434,0.023939822083333003
mp-1183679,CrH3,L1$_2$,Cr,H,1.0,3.0,2.763687,-6.2363149246875,0.12335497375000001
mp-979009,Th3Be,L1$_2$,Th,Be,3.0,1.0,4.780996,-6.203816615,0.333710156250003
mp-30468,ThBi,B2,Th,Bi,1.0,1.0,3.94359219,-6.185876649999997,0.012411177045458001
mp-1185971,MgTi3,L1$_2$,Mg,Ti,1.0,3.0,4.159066,-6.1666286075,0.16260790875
mp-11276,BeRh,B2,Be,Rh,1.0,1.0,2.7678883,-6.15967629,0.0
mp-1184279,Fe3F,L1$_2$,Fe,F,3.0,1.0,3.846462,-6.143735575,1.658708930625
mp-1186117,NiPt3,L1$_2$,Ni,Pt,1.0,3.0,3.85503762,-6.061809969999999,0.0
mp-1261,EuZn,B2,Eu,Zn,1.0,1.0,3.74119892,-6.031621740000002,0.0
mp-21253,EuMg,B2,Eu,Mg,1.0,1.0,4.04133276,-6.007609495,0.016100730624998002
mp-1008752,CeTe,B2,Ce,Te,1.0,1.0,3.860939,-5.993650725,0.11834282000000002
mp-1009819,SrO,B2,Sr,O,1.0,1.0,3.141704,-5.980439205,0.415378869999999
mp-20120,FeSe,B2,Fe,Se,1.0,1.0,3.044002,-5.9685081150000014,0.52237699
mp-11279,TiBe,B2,Ti,Be,1.0,1.0,2.92926249,-5.95775061,0.005038837916666
mp-20336,USn3,L1$_2$,U,Sn,1.0,3.0,4.67700367,-5.9550013974999985,0.0
mp-978964,Th3Mg,L1$_2$,Th,Mg,3.0,1.0,4.964193,-5.8940800525,0.07393113875000301
mp-2444,GaRh,B2,Ga,Rh,1.0,1.0,3.00618637,-5.8761615,0.0
mp-1184840,K3Al,L1$_2$,K,Al,3.0,1.0,5.771874,-5.8732845569375005,0.32343797775000005
mp-2333,NdPd3,L1$_2$,Nd,Pd,1.0,3.0,4.16979582,-5.867924275,0.0
mp-20735,Ce3Sn,L1$_2$,Ce,Sn,3.0,1.0,4.8708696400000004,-5.865303785000002,0.0
mp-1187766,Y3Ga,L1$_2$,Y,Ga,3.0,1.0,4.757077,-5.844897545,0.13656084515625
mp-1571,PrPd3,L1$_2$,Pr,Pd,1.0,3.0,4.18866769,-5.842111450000001,0.0
mp-1185851,MgC,B2,Mg,C,1.0,1.0,2.803969,-5.82207298625,1.23619640125
mp-1094705,YSn,B2,Y,Sn,1.0,1.0,3.800305,-5.81707234,0.174314738749989
mp-1186098,NaAl3,L1$_2$,Na,Al,1.0,3.0,4.219656,-5.773643416637932,0.166475473362068
mp-11407,GaPt3,L1$_2$,Ga,Pt,1.0,3.0,3.90987758,-5.740109393750004,0.014427044999997002
mp-10890,LiAl3,L1$_2$,Li,Al,1.0,3.0,3.995837,-5.73904017,0.010949575000000001
mp-2773,BeCo,B2,Be,Co,1.0,1.0,2.57175331,-5.72974061,0.0
mp-1009008,LaTe,B2,La,Te,1.0,1.0,3.936092,-5.714930895,0.12929045
mp-20309,EuPb3,L1$_2$,Eu,Pb,1.0,3.0,4.93743785,-5.708792795000001,0.0
mp-20821,NpGa3,L1$_2$,Np,Ga,1.0,3.0,4.24020101,-5.703476890000001,0.0
mp-1039148,CaMg,B2,Ca,Mg,1.0,1.0,3.9675728118296862,-5.676345275,0.015577142499999001
mp-977552,Be3Tc,L1$_2$,Be,Tc,3.0,1.0,3.37065478,-5.6612924475,0.0
mp-1009009,LiF,B2,Li,F,1.0,1.0,2.559533,-5.657770424999999,0.28754206000000004
mp-570018,Ce3Pb,L1$_2$,Ce,Pb,3.0,1.0,4.93413771,-5.6568939275,0.0
mp-1009127,MgO,B2,Mg,O,1.0,1.0,2.66137,-5.579086774999999,0.7484379050000001
mp-1094990,HfMg,B2,Hf,Mg,1.0,1.0,3.487394,-5.561975705,0.23185381750000103
mp-30777,MgPt3,L1$_2$,Mg,Pt,1.0,3.0,3.93036214,-5.531244832499993,0.0
mp-11522,Ni3Sn,L1$_2$,Ni,Sn,3.0,1.0,3.68955423,-5.523359006249999,0.0
mp-984717,BeNi3,L1$_2$,Be,Ni,1.0,3.0,3.418936,-5.43118532,0.0729110325
mp-1184849,K3Mg,L1$_2$,K,Mg,3.0,1.0,6.025418,-5.4045529606875,0.151470887749999
mp-1184844,K3Na,L1$_2$,K,Na,3.0,1.0,6.36932314,-5.3816272825,0.0231158121875
mp-1014214,C3N,L1$_2$,C,N,3.0,1.0,3.318288,-5.375714412187503,4.366899648124998
mp-973292,MnBe3,L1$_2$,Mn,Be,1.0,3.0,3.251743840000326,-5.2739536825,0.010523769750001001
mp-1008924,DySb,B2,Dy,Sb,1.0,1.0,3.803518,-5.246356315,0.34189453500000105
mp-1033,BeNi,B2,Be,Ni,1.0,1.0,2.58699959,-5.228056025,0.0
mp-1094769,Y3Mg,L1$_2$,Y,Mg,3.0,1.0,4.945907,-5.2253394775,0.1012853925
mp-984727,Ce3Br,L1$_2$,Ce,Br,3.0,1.0,4.574962,-5.216552742499999,0.41316679175000104
mp-30856,ZnPt3,L1$_2$,Zn,Pt,1.0,3.0,3.89855079,-5.180805767499997,0.0
mp-1100773,Y3Cd,L1$_2$,Y,Cd,3.0,1.0,4.879126999999999,-5.1768182025,0.1029379675
mp-976010,Li3Cr,L1$_2$,Li,Cr,3.0,1.0,4.177707,-5.169529955,0.3888354525
mp-983590,Be3Fe,L1$_2$,Be,Fe,3.0,1.0,3.239004850000161,-5.1310522125,0.0
mp-1120722,CuO,B2,Cu,O,3.0,3.0,3.941219,-5.130990713333333,0.33538806666666604
mp-1187471,ThBi3,L1$_2$,Th,Bi,1.0,3.0,4.95683732,-5.1065208375,0.055899622500005006
mp-1186068,Na3Sc,L1$_2$,Na,Sc,3.0,1.0,5.035893,-5.095979519913794,0.426777746336206
mp-1186007,Na3Ti,L1$_2$,Na,Ti,3.0,1.0,4.904536,-5.09003843408046,0.8175362467528721
mp-985588,FeCl,B2,Fe,Cl,1.0,1.0,3.10224,-5.086729525,0.9332690824999991
mp-11571,YSn3,L1$_2$,Y,Sn,1.0,3.0,4.70032975,-5.057615600000002,0.023755627499997004
mp-1064161,NaN3,L1$_2$,Na,N,1.0,3.0,3.299653,-5.053990945,2.8505795225
mp-11274,BePd,B2,Be,Pd,1.0,1.0,2.81163727,-5.052358160000001,0.0
mp-973060,MgCr,B2,Mg,Cr,1.0,1.0,3.325887,-5.051292515,0.5904662275
mp-603251,PdO,B2,Pd,O,1.0,1.0,2.815522999999999,-5.034627015,0.8191207975000001
mp-571188,Pr3Sn,L1$_2$,Pr,Sn,3.0,1.0,4.98284356,-5.026782072499998,0.019893789861113002
mp-867883,La3Pb,L1$_2$,La,Pb,3.0,1.0,5.07333124,-5.006014855,0.0
mp-1184378,EuIn3,L1$_2$,Eu,In,1.0,3.0,4.71854899,-5.001845294999999,0.0
mp-1184845,K3Li,L1$_2$,K,Li,3.0,1.0,6.185197,-4.9927795111041675,0.117595044416666
mp-1094743,MgZr,B2,Mg,Zr,1.0,1.0,3.5266200000000003,-4.986195795,0.10288952749999901
mp-866022,CdPt3,L1$_2$,Cd,Pt,1.0,3.0,4.01072757,-4.955322577499999,0.007683415000002001
mp-1172,MgRh,B2,Mg,Rh,1.0,1.0,3.08685098,-4.947163380000001,0.0
mp-1058151,NCl,B2,N,Cl,1.0,1.0,2.905411,-4.923664436874999,2.716930347500001
mp-1187303,Tb3Se,L1$_2$,Tb,Se,3.0,1.0,4.692315,-4.8433722,0.507661449166668
mp-1186094,Na3Zn,L1$_2$,Na,Zn,3.0,1.0,4.861701,-4.830685386903182,0.091905777808356
mp-1063661,MgNi3,L1$_2$,Mg,Ni,1.0,3.0,3.642681999999999,-4.8069923875,0.09358975781250001
mp-10680,BaSe,B2,Ba,Se,1.0,1.0,4.014544,-4.789942905,0.201262084999999
mp-1180619,Li2O2,B2,Li,O,1.0,1.0,2.538121,-4.7895803,0.289031872499999
mp-11258,TbAu,B2,Tb,Au,1.0,1.0,3.58866274,-4.788697639999995,0.040324892500002006
mp-11240,DyAu,B2,Dy,Au,1.0,1.0,3.571132689999999,-4.784549275000003,0.039400229999998
mp-11257,SmAu,B2,Sm,Au,1.0,1.0,3.64936756,-4.779612977500001,0.051700844999999
mp-11254,NdAu,B2,Nd,Au,1.0,1.0,3.69478209,-4.775545467499995,0.05635148500000001
mp-1014230,TiZn,B2,Ti,Zn,1.0,1.0,3.12374757,-4.77054914,0.0
mp-7753,MgPd3,L1$_2$,Mg,Pd,1.0,3.0,3.93603295,-4.769774883749992,0.01137175124999
mp-971758,ZnNi3,L1$_2$,Zn,Ni,1.0,3.0,3.53145767,-4.7635118675,0.014011812500000002
mp-11255,PrAu,B2,Pr,Au,1.0,1.0,3.72334093,-4.7620291512499975,0.060553865000002004
mp-1977,NdSn3,L1$_2$,Nd,Sn,1.0,3.0,4.76251713,-4.699600329999999,0.0
mp-1184682,Ge3Pd,L1$_2$,Ge,Pd,3.0,1.0,4.142023,-4.6959499325,0.29687425
mp-2484,SmSn3,L1$_2$,Sm,Sn,1.0,3.0,4.73345707,-4.647429759999998,0.0
mp-11570,TbSn3,L1$_2$,Tb,Sn,1.0,3.0,4.69795646,-4.607088845,0.019348855833334
mp-570860,DySn3,L1$_2$,Dy,Sn,1.0,3.0,4.6894921499999995,-4.583510560000001,0.032766519499998
mp-11477,HoSn3,L1$_2$,Ho,Sn,1.0,3.0,4.68113687,-4.5604002175,0.027415930000003003
mp-1187266,Tb3Au,L1$_2$,Tb,Au,3.0,1.0,4.742563,-4.540567945,0.22116832520833102
mp-11372,ErSn3,L1$_2$,Er,Sn,1.0,3.0,4.67302716,-4.5382018550000005,0.030884268333331
mp-371,La3Tl,L1$_2$,La,Tl,3.0,1.0,5.09044228,-4.5329620525,0.0
mp-971957,Tm3Pb,L1$_2$,Tm,Pb,3.0,1.0,4.7952213100000005,-4.523694734999999,0.094442631666662
mp-1187913,ZnPd3,L1$_2$,Zn,Pd,1.0,3.0,3.87690151,-4.517648402500001,0.028846963125000003
mp-1018061,FeH3,L1$_2$,Fe,H,1.0,3.0,2.611558,-4.5148846124999995,0.182623069375
mp-1094726,MgTi,B2,Mg,Ti,1.0,1.0,3.355945,-4.486510219999999,0.276470795833333
mp-1185002,La3Br,L1$_2$,La,Br,3.0,1.0,4.9678700000000005,-4.477764782499999,0.449322622749998
mp-21039,PbS,B2,Pb,S,1.0,1.0,3.6536589999999993,-4.45035457,0.258718124999999
mp-2756,CeAg,B2,Ce,Ag,1.0,1.0,3.73311,-4.43524116,0.08731731875000001
mp-1184660,Ho3Ga,L1$_2$,Ho,Ga,3.0,1.0,4.696472,-4.4337416475,0.10403122093750201
mp-863737,Ho3In,L1$_2$,Ho,In,3.0,1.0,4.80631353159134,-4.382043532499999,0.005633348749999
mp-1533,Nd3Tl,L1$_2$,Nd,Tl,3.0,1.0,4.98879862,-4.3779344925,0.001389274166667
mp-2600,BaTe,B2,Ba,Te,1.0,1.0,4.262466,-4.369597765,0.16511731000000102
mp-1183655,CdPd3,L1$_2$,Cd,Pd,1.0,3.0,3.996972689999999,-4.358508632500001,0.0257095975
mp-1186032,Na3Ca,L1$_2$,Na,Ca,3.0,1.0,5.354626,-4.344009657413793,0.08869919508620601
mp-8454,KF,B2,K,F,1.0,1.0,3.258955,-4.343838799999999,0.10302068
mp-1186696,Pr3Br,L1$_2$,Pr,Br,3.0,1.0,5.013213,-4.27432465,0.510776825666666
mp-2064,RbF,B2,Rb,F,1.0,1.0,3.37044718,-4.2689616699999995,0.051583325000001005
mp-1186259,Nd3Br,L1$_2$,Nd,Br,3.0,1.0,4.977028,-4.2423385,0.513192215416667
mp-21156,TbPb3,L1$_2$,Tb,Pb,1.0,3.0,4.85482046,-4.240403090000001,0.0
mp-20176,DyPb3,L1$_2$,Dy,Pb,1.0,3.0,4.8486439,-4.214300250000001,0.0
mp-1183678,CoH3,L1$_2$,Co,H,1.0,3.0,2.611335,-4.20240147,0.15329890937500001
mp-1061395,Na2O2,B2,Na,O,1.0,1.0,2.88653,-4.201054935,0.24188235166666602
mp-1386,HoPb3,L1$_2$,Ho,Pb,1.0,3.0,4.84368278,-4.188698452499999,0.0
mp-11566,ScZn,B2,Sc,Zn,1.0,1.0,3.33401869,-4.177671855,0.0
mp-13161,ZnO,B2,Zn,O,1.0,1.0,2.691856,-4.17754243,0.717208989999999
mp-1187267,Tb3Ag,L1$_2$,Tb,Ag,3.0,1.0,4.800265,-4.173460925,0.16755984166666602
mp-388,ErPb3,L1$_2$,Er,Pb,1.0,3.0,4.83720705,-4.165103692499997,0.0
mp-615,YMg,B2,Y,Mg,1.0,1.0,3.8085766100000003,-4.144158240000001,0.0
mp-506,MgPd,B2,Mg,Pd,1.0,1.0,3.15538393,-4.131929000000001,0.0
mp-1094855,La3Mg,L1$_2$,La,Mg,3.0,1.0,5.13909675,-4.116529827499999,0.043494908750001005
mp-30728,HoIn,B2,Ho,In,1.0,1.0,3.7278911900000002,-4.10241079,0.0
mp-11494,LuPb3,L1$_2$,Lu,Pb,1.0,3.0,4.8259464,-4.091959362499999,0.022627460000002
mp-1207075,TlO,B2,Tl,O,1.0,1.0,3.181277,-4.09183032,0.570393050833331
mp-863720,HgPd3,L1$_2$,Hg,Pd,1.0,3.0,4.01939551,-4.075882872499999,0.022062829999999003
mp-11488,LaTl,B2,La,Tl,1.0,1.0,3.97237799,-4.071675204999998,0.0
mp-1184995,La3Cd,L1$_2$,La,Cd,3.0,1.0,5.07254602,-4.054277567500002,0.040731067499997005
mp-2167,DyAg,B2,Dy,Ag,1.0,1.0,3.6067050800000002,-4.053743095000001,0.0
mp-2525,PrAg,B2,Pr,Ag,1.0,1.0,3.76320642,-4.051000009999999,0.0
mp-915,YCd,B2,Y,Cd,1.0,1.0,3.73687907,-4.050420840000001,0.0
mp-2778,HoAg,B2,Ho,Ag,1.0,1.0,3.59121015,-4.048020690000001,0.0
mp-2621,ErAg,B2,Er,Ag,1.0,1.0,3.57398062,-4.046516180000001,0.0
mp-2268,TbAg,B2,Tb,Ag,1.0,1.0,3.62345741,-4.044177909999998,0.0
mp-1186421,Pb3O,L1$_2$,Pb,O,3.0,1.0,4.671716,-4.0212309325,0.7352307897656261
mp-2323,BeCu,B2,Be,Cu,1.0,1.0,2.67246788,-4.019554075,0.005036342500000001
mp-1183311,BaLa3,L1$_2$,Ba,La,1.0,3.0,5.464193,-4.01648971,0.165259353749998
mp-1174,MgSc,B2,Mg,Sc,1.0,1.0,3.59645124,-4.00647942,0.001373464999999
mp-1186274,Nd3Mg,L1$_2$,Nd,Mg,3.0,1.0,5.05270511,-3.9744771975,0.056144116249999
mp-571405,NdTl,B2,Nd,Tl,1.0,1.0,3.88659539,-3.957130450000001,0.0
mp-2258,Cu3Au,L1$_2$,Cu,Au,3.0,1.0,3.73538756,-3.929439755,0.0
mp-11568,SmTl,B2,Sm,Tl,1.0,1.0,3.869804,-3.91927214,0.0052747900000000006
mp-11290,CaSn3,L1$_2$,Ca,Sn,1.0,3.0,4.74167371,-3.915423269999998,0.0
mp-978303,Mg3Re,L1$_2$,Mg,Re,3.0,1.0,4.154727,-3.8992063100000003,0.43567475312499904
mp-976856,NaMg3,L1$_2$,Na,Mg,1.0,3.0,4.673527,-3.897104633458979,0.12091819779102
mp-1186425,Pb3S,L1$_2$,Pb,S,3.0,1.0,4.840208,-3.88243358,0.32842630250000104
mp-1059707,CaNi,B2,Ca,Ni,1.0,1.0,3.426381,-3.869078955,0.16564980625
mp-1183420,BeGe3,L1$_2$,Be,Ge,1.0,3.0,4.083345,-3.869024405,0.533099702499999
mp-23201,BaBi3,L1$_2$,Ba,Bi,1.0,3.0,5.15316296,-3.85810403,0.017992561250001
mp-30878,TbTl,B2,Tb,Tl,1.0,1.0,3.77847879,-3.84516851,0.0
mp-978304,Mg3Ta,L1$_2$,Mg,Ta,3.0,1.0,4.299131,-3.8110744275,0.37850996941666604
mp-1183309,BaSm3,L1$_2$,Ba,Sm,1.0,3.0,5.345793,-3.8093246725,0.209358663749999
mp-986,CeZn,B2,Ce,Zn,1.0,1.0,3.62688516,-3.789944659999999,0.029317755000001004
mp-1486,ZnNi,B2,Zn,Ni,1.0,1.0,2.889128,-3.765752925,0.009157754999999
mp-217,ErTl,B2,Er,Tl,1.0,1.0,3.775174,-3.763909095,0.00875593
mp-1094670,LiMg3,L1$_2$,Li,Mg,1.0,3.0,4.411069,-3.7314918175000003,0.033975171250000005
mp-1219459,SbTe,B2,Sb,Te,1.0,1.0,3.826634,-3.64975676,0.30859290678571705
mp-1009220,NaH,B2,Na,H,1.0,1.0,2.955124,-3.645122124999999,0.15742719500000002
mp-953,NbZn3,L1$_2$,Nb,Zn,1.0,3.0,3.9099834700000002,-3.633968082500001,0.0
mp-23299,RbCl,B2,Rb,Cl,1.0,1.0,3.935970509999999,-3.629633839999998,0.029774040000001
mp-978287,Mg3Mo,L1$_2$,Mg,Mo,3.0,1.0,4.200631,-3.6061912425,0.32807379625
mp-1183391,BaPb3,L1$_2$,Ba,Pb,1.0,3.0,5.12377908,-3.604932315833338,0.031871516666664004
mp-20549,CaPb3,L1$_2$,Ca,Pb,1.0,3.0,4.91751662,-3.5762183800000003,0.0
mp-1094958,HfMg3,L1$_2$,Hf,Mg,1.0,3.0,4.433376,-3.545398315,0.16675145375
