directory,composition,structure_type,element_A,element_B,a_DFT,a_calc,error,rel_error_pct
Ce1Ga1,Ce1Ga1,B2,Ce,Ga,3.64262,3.6581551358578923,0.015535135857892346,0.4264824729972478
Ce1Gd1,Ce1Gd1,B2,Ce,Gd,4.0,4.168357652886838,0.16835765288683824,4.208941322170956
Ce1Ge1,Ce1Ge1,B2,Ce,Ge,3.63318,3.672001889104641,0.038821889104641016,1.06853745491941
Ce1Hf1,Ce1Hf1,B2,Ce,Hf,4.0,3.776519941052693,-0.22348005894730694,-5.587001473682673
Ce1In1,Ce1In1,B2,Ce,In,3.86846,3.877510980138655,0.009050980138655351,0.23396855954708984
Ce1La1,Ce1La1,B2,Ce,La,4.08764,4.1656437072824755,0.07800370728247508,1.9082822186512285
Ce1Mg1,Ce1Mg1,B2,Ce,Mg,3.84237,3.7910504605332127,-0.051319539466787134,-1.3356220110709571
Ce1Mn1,Ce1Mn1,B2,Ce,Mn,4.0,3.4588982527491012,-0.5411017472508988,-13.52754368127247
Ce1Mo1,Ce1Mo1,B2,Ce,Mo,4.0,3.5902495455402286,-0.40975045445977143,-10.243761361494286
Ce1Na1,Ce1Na1,B2,Ce,Na,4.0975,3.993815915111486,-0.10368408488851433,-2.5304230601223754
Ce1Nb1,Ce1Nb1,B2,Ce,Nb,3.57669,3.6634803305849477,0.08679033058494756,2.426554456353432
Ce1Ni1,Ce1Ni1,B2,Ce,Ni,3.40848,3.4206130581639203,0.012133058163920296,0.3559668287307039
Ce1Pd1,Ce1Pd1,B2,Ce,Pd,3.56399,3.58835318780594,0.024363187805939823,0.6835930461628631
Ce1Ru1,Ce1Ru1,B2,Ce,Ru,3.44611,3.496649421440346,0.050539421440345844,1.4665643708513612
Ce1Sb1,Ce1Sb1,B2,Ce,Sb,3.84898,3.8895348760679744,0.040554876067974366,1.0536525538707493
Ce1Sc1,Ce1Sc1,B2,Ce,Sc,3.81187,3.824139031883885,0.012269031883885173,0.32186385904779474
Ce1Se1,Ce1Se1,B2,Ce,Se,3.64208,3.710731629361535,0.0686516293615349,1.8849566555796387
Ce1Si1,Ce1Si1,B2,Ce,Si,3.56388,3.569221110005758,0.005341110005757876,0.14986784082959798
Ce1Sn1,Ce1Sn1,B2,Ce,Sn,3.85977,3.889387343635172,0.029617343635171878,0.7673344172106595
Ce1Sr1,Ce1Sr1,B2,Ce,Sr,4.3636,4.344106468799564,-0.019493531200436287,-0.44673047943066013
Ce1Ta1,Ce1Ta1,B2,Ce,Ta,3.56299,3.653049811211522,0.09005981121152207,2.527647038344819
Ce1Tc1,Ce1Tc1,B2,Ce,Tc,3.45341,3.520582278612543,0.06717227861254305,1.9451000203434592
Ce1Ti1,Ce1Ti1,B2,Ce,Ti,3.56153,3.6307944864332584,0.06926448643325855,1.9447958162154624
Ce1V1,Ce1V1,B2,Ce,V,3.52036,3.542117603264655,0.0217576032646547,0.6180505193972974
Ce1W1,Ce1W1,B2,Ce,W,3.48643,3.570374746201581,0.08394474620158121,2.40775653610086
Ce1Y1,Ce1Y1,B2,Ce,Y,4.01081,4.025343317676071,0.014533317676070467,0.36235368107864663
Ce1Zn1,Ce1Zn1,B2,Ce,Zn,3.60478,3.6125173436500955,0.007737343650095596,0.21464121666497252
Ce1Zr1,Ce1Zr1,B2,Ce,Zr,3.71274,3.8052107203417154,0.09247072034171522,2.490632803312788
Co1Ag1,Co1Ag1,B2,Co,Ag,3.06525,3.0366962635712107,-0.02855373642878911,-0.9315304274949551
Co1Al1,Co1Al1,B2,Co,Al,2.85077,2.966657869056375,0.11588786905637516,4.0651427178051955
Co1As1,Co1As1,B2,Co,As,2.9692,2.9988887310806196,0.029688731080619757,0.9998899057193776
Co1B1,Co1B1,B2,Co,B,2.47842,2.578171588192988,0.09975158819298802,4.024805650091108
Co1Ca1,Co1Ca1,B2,Co,Ca,3.42971,3.461017302538339,0.0313073025383388,0.9128265228937374
Co1Cd1,Co1Cd1,B2,Co,Cd,3.1246,3.156755614122354,0.03215561412235379,1.0291113781717274
Co1Ce1,Co1Ce1,B2,Co,Ce,3.35353,3.397545729750755,0.04401572975075485,1.3125193378545845
Co1Co1,Co2,B2,Co,Co,2.80098,2.7266199743241377,-0.0743600256758623,-2.6547860275997084
Co1Cr1,Co1Cr1,B2,Co,Cr,2.80954,2.8466640555816056,0.037124055581605475,1.3213570755926405
Co1Cu1,Co1Cu1,B2,Co,Cu,2.8368,2.833417302488212,-0.003382697511788102,-0.11924342610646158
Co1Fe1,Co1Fe1,B2,Co,Fe,2.83839,2.756190289446491,-0.08219971055350905,-2.8959977506089385
Co1Ga1,Co1Ga1,B2,Co,Ga,2.87948,2.9872293804312746,0.10774938043127458,3.741973565757518
Co1Gd1,Co1Gd1,B2,Co,Gd,3.36042,3.497431897460221,0.13701189746022102,4.077225390285173
Co1Ge1,Co1Ge1,B2,Co,Ge,2.92766,3.001076133678023,0.07341613367802324,2.5076728062009677
Co1Hf1,Co1Hf1,B2,Co,Hf,3.14126,3.1055941856260754,-0.035665814373924576,-1.1353983552435831
Co1In1,Co1In1,B2,Co,In,3.12684,3.206585224712038,0.07974522471203782,2.5503455473269443
Co1La1,Co1La1,B2,Co,La,3.48918,3.494717951855858,0.0055379518558580365,0.15871786081136646
Co1Mg1,Co1Mg1,B2,Co,Mg,3.02847,3.1201247051065955,0.09165470510659546,3.02643595962963
Co1Mn1,Co1Mn1,B2,Co,Mn,2.77364,2.7879724973224835,0.01433249732248365,0.5167396389756296
Co1Mo1,Co1Mo1,B2,Co,Mo,3.84973,2.9193237901136113,-0.9304062098863888,-24.168089966994796
Co1Na1,Co1Na1,B2,Co,Na,3.30001,3.3228901596848686,0.022880159684868673,0.6933360712503499
Co1Nb1,Co1Nb1,B2,Co,Nb,3.06713,2.9925545751583305,-0.07457542484166968,-2.4314399729281013
Co1Ni1,Co1Ni1,B2,Co,Ni,2.77274,2.7496873027373034,-0.023052697262696764,-0.8314049374516458
Co1Pd1,Co1Pd1,B2,Co,Pd,2.99862,2.917427432379322,-0.08119256762067772,-2.707664446334572
Co1Ru1,Co1Ru1,B2,Co,Ru,2.90323,2.8257236660137277,-0.07750633398627249,-2.6696587589089558
Co1Sb1,Co1Sb1,B2,Co,Sb,3.17914,3.2186091206413567,0.03946912064135688,1.2415030681680228
Co1Sc1,Co1Sc1,B2,Co,Sc,3.11908,3.1532132764572673,0.03413327645726749,1.0943379604648644
Co1Se1,Co1Se1,B2,Co,Se,3.02794,3.0398058739349176,0.011865873934917559,0.3918794274297892
Co1Si1,Co1Si1,B2,Co,Si,2.78119,2.8982953545791412,0.11710535457914117,4.210620438702181
Co1Sn1,Co1Sn1,B2,Co,Sn,3.14047,3.2184615882085548,0.07799158820855467,2.4834368170546024
Co1Sr1,Co1Sr1,B2,Co,Sr,3.65288,3.673180713372946,0.02030071337294581,0.555745422049063
Co1Ta1,Co1Ta1,B2,Co,Ta,3.05001,2.9821240557849045,-0.06788594421509542,-2.225761365211767
Co1Tc1,Co1Tc1,B2,Co,Tc,2.92099,2.8496565231859257,-0.07133347681407454,-2.4420993161248252
Co1Ti1,Co1Ti1,B2,Co,Ti,2.96208,2.959868731006641,-0.0022112689933586616,-0.07465257499320281
Co1V1,Co1V1,B2,Co,V,2.86949,2.871191847838038,0.001701847838038173,0.059308373196567093
Co1W1,Co1W1,B2,Co,W,2.97934,2.899448990774964,-0.07989100922503622,-2.681500239148141
Co1Y1,Co1Y1,B2,Co,Y,3.33599,3.354417562249453,0.01842756224945319,0.5523866153511608
Co1Zn1,Co1Zn1,B2,Co,Zn,2.87564,2.941591588223478,0.06595158822347802,2.2934577423974494
Co1Zr1,Co1Zr1,B2,Co,Zr,3.18377,3.1342849649150977,-0.04948503508490232,-1.554290513601872
Cr1Ag1,Cr1Ag1,B2,Cr,Ag,3.27566,3.1567403448286786,-0.11891965517132119,-3.630402885870976
Cr1Al1,Cr1Al1,B2,Cr,Al,3.04043,3.0867019503138424,0.046271950313842236,1.5218883616410255
Cr1As1,Cr1As1,B2,Cr,As,2.98432,3.1189328123380875,0.13461281233808764,4.51066951057821
Cr1B1,Cr1B1,B2,Cr,B,2.57136,2.6982156694504558,0.1268556694504559,4.933407591720176
Cr1Ca1,Cr1Ca1,B2,Cr,Ca,3.78042,3.5810613837958067,-0.19935861620419315,-5.273451526660878
Cr1Cd1,Cr1Cd1,B2,Cr,Cd,3.33526,3.2767996953798213,-0.058460304620178594,-1.7527960225043504
Cr1Ce1,Cr1Ce1,B2,Cr,Ce,4.0,3.517589811008223,-0.4824101889917771,-12.060254724794428
Cr1Co1,Cr1Co1,B2,Cr,Co,2.8101,2.8466640555816056,0.0365640555816058,1.3011656375789404
Cr1Cr1,Cr2,B2,Cr,Cr,2.83631,2.966708136839073,0.13039813683907298,4.597457148163387
Cr1Cu1,Cr1Cu1,B2,Cr,Cu,2.88355,2.95346138374568,0.06991138374567996,2.4244900815203465
Cr1Fe1,Cr1Fe1,B2,Cr,Fe,2.80201,2.876234370703959,0.07422437070395871,2.6489688011091577
Cr1Ga1,Cr1Ga1,B2,Cr,Ga,2.97001,3.107273461688743,0.13726346168874315,4.621649815614869
Cr1Gd1,Cr1Gd1,B2,Cr,Gd,4.0,3.6174759787176884,-0.38252402128231155,-9.563100532057788
Cr1Ge1,Cr1Ge1,B2,Cr,Ge,2.97464,3.1211202149354915,0.14648021493549157,4.924300585465521
Cr1Hf1,Cr1Hf1,B2,Cr,Hf,3.20428,3.2256382668835433,0.021358266883543475,0.6665543237027812
Cr1In1,Cr1In1,B2,Cr,In,3.3543,3.3266293059695053,-0.02767069403049449,-0.824931998643368
Cr1La1,Cr1La1,B2,Cr,La,3.72818,3.6147620331133257,-0.11341796688667438,-3.0421805515472533
Cr1Mg1,Cr1Mg1,B2,Cr,Mg,3.32908,3.2401687863640634,-0.08891121363593646,-2.670744278777814
Cr1Mn1,Cr1Mn1,B2,Cr,Mn,2.80738,2.9080165785799514,0.10063657857995123,3.5847152355559713
Cr1Mo1,Cr1Mo1,B2,Cr,Mo,3.0039,3.0393678713710788,0.035467871371078985,1.180727433372582
Cr1Na1,Cr1Na1,B2,Cr,Na,3.67814,3.4429342409423365,-0.2352057590576635,-6.394692944196347
Cr1Nb1,Cr1Nb1,B2,Cr,Nb,3.10195,3.1125986564157984,0.010648656415798374,0.3432891057495567
Cr1Ni1,Cr1Ni1,B2,Cr,Ni,2.83449,2.8697313839947705,0.03524138399477028,1.243305991369533
Cr1Pd1,Cr1Pd1,B2,Cr,Pd,3.12524,3.0374715136367905,-0.08776848636320933,-2.8083758803550873
Cr1Ru1,Cr1Ru1,B2,Cr,Ru,2.94767,2.945767747271196,-0.0019022527288039548,-0.06453411436164683
Cr1Sb1,Cr1Sb1,B2,Cr,Sb,3.23224,3.3386532018988246,0.10641320189882464,3.2922432090075193
Cr1Sc1,Cr1Sc1,B2,Cr,Sc,3.31589,3.2732573577147352,-0.042632642285264755,-1.2857073752526398
Cr1Se1,Cr1Se1,B2,Cr,Se,3.11651,3.1598499551923855,0.04333995519238565,1.390656702285109
Cr1Si1,Cr1Si1,B2,Cr,Si,2.87242,3.0183394358366082,0.14591943583660827,5.080017401236876
Cr1Sn1,Cr1Sn1,B2,Cr,Sn,3.2442,3.3385056694660222,0.09430566946602204,2.9069006061901863
Cr1Sr1,Cr1Sr1,B2,Cr,Sr,4.04606,3.793224794630414,-0.2528352053695859,-6.248923776948091
Cr1Ta1,Cr1Ta1,B2,Cr,Ta,3.0843,3.1021681370423724,0.017868137042372556,0.5793255209406529
Cr1Tc1,Cr1Tc1,B2,Cr,Tc,2.96167,2.969700604443393,0.008030604443393319,0.2711512235797141
Cr1Ti1,Cr1Ti1,B2,Cr,Ti,3.02681,3.0799128122641086,0.053102812264108845,1.7544151190232904
Cr1V1,Cr1V1,B2,Cr,V,2.89587,2.9912359290955055,0.09536592909550556,3.293170242293527
Cr1W1,Cr1W1,B2,Cr,W,3.01636,3.0194930720324313,0.0031330720324311834,0.10386930049566973
Cr1Y1,Cr1Y1,B2,Cr,Y,3.53546,3.4744616435069204,-0.06099835649307961,-1.7253301265770113
Cr1Zn1,Cr1Zn1,B2,Cr,Zn,3.10286,3.0616356694809457,-0.0412243305190545,-1.32859138082461
Cr1Zr1,Cr1Zr1,B2,Cr,Zr,3.23444,3.254329046172566,0.019889046172565816,0.6149146737168046
Cu1Ag1,Cu1Ag1,B2,Cu,Ag,3.10802,3.1434935917352855,0.03547359173528575,1.1413566108096393
Cu1Al1,Cu1Al1,B2,Cu,Al,3.00082,3.0734551972204494,0.07263519722044931,2.420511634168304
Cu1As1,Cu1As1,B2,Cu,As,3.15299,3.105686059244694,-0.04730394075530597,-1.5002883217297223
Cu1B1,Cu1B1,B2,Cu,B,2.61538,2.6849689163570623,0.06958891635706221,2.6607573796948136
Cu1Ca1,Cu1Ca1,B2,Cu,Ca,3.55871,3.567814630702413,0.009104630702412742,0.2558407597812899
Cu1Cd1,Cu1Cd1,B2,Cu,Cd,3.1998,3.263552942286428,0.06375294228642758,1.992403971699093
Cu1Ce1,Cu1Ce1,B2,Cu,Ce,4.0,3.50434305791483,-0.4956569420851702,-12.391423552129254
Cu1Co1,Cu1Co1,B2,Cu,Co,2.8368,2.833417302488212,-0.003382697511788102,-0.11924342610646158
Cu1Cr1,Cu1Cr1,B2,Cu,Cr,2.88354,2.95346138374568,0.06992138374568002,2.4248452855060108
Cu1Cu1,Cu2,B2,Cu,Cu,2.89546,2.9402146306522865,0.044754630652286576,1.5456829192006305
Cu1Fe1,Cu1Fe1,B2,Cu,Fe,2.8209,2.862987617610565,0.0420876176105649,1.4919925417620228
Cu1Ga1,Cu1Ga1,B2,Cu,Ga,3.06802,3.0940267085953495,0.02600670859534926,0.8476707647065292
Cu1Gd1,Cu1Gd1,B2,Cu,Gd,3.50894,3.6042292256242954,0.09528922562429543,2.715612852436788
Cu1Ge1,Cu1Ge1,B2,Cu,Ge,3.13517,3.107873461842098,-0.027296538157902006,-0.8706557589509343
Cu1Hf1,Cu1Hf1,B2,Cu,Hf,3.22945,3.21239151379015,-0.017058486209849733,-0.528216452022782
Cu1In1,Cu1In1,B2,Cu,In,3.30549,3.3133825528761123,0.007892552876112457,0.23877104078706812
Cu1La1,Cu1La1,B2,Cu,La,3.65437,3.6015152800199326,-0.05285471998006752,-1.4463428711396908
Cu1Mg1,Cu1Mg1,B2,Cu,Mg,3.15473,3.2269220332706703,0.07219203327067047,2.288374386101837
Cu1Mn1,Cu1Mn1,B2,Cu,Mn,2.83942,2.894769825486558,0.05534982548655787,1.9493356208858805
Cu1Mo1,Cu1Mo1,B2,Cu,Mo,3.02871,3.0261211182776857,-0.0025888817223140848,-0.08547803263812266
Cu1Na1,Cu1Na1,B2,Cu,Na,3.41766,3.429687487848943,0.012027487848942808,0.3519217198007645
Cu1Nb1,Cu1Nb1,B2,Cu,Nb,3.13902,3.099351903322405,-0.03966809667759508,-1.263709586991962
Cu1Ni1,Cu1Ni1,B2,Cu,Ni,2.83672,2.8564846309013774,0.019764630901377256,0.6967423961962145
Cu1Pd1,Cu1Pd1,B2,Cu,Pd,3.0159,3.0242247605433965,0.008324760543396703,0.2760290640736332
Cu1Ru1,Cu1Ru1,B2,Cu,Ru,2.95638,2.9325209941778025,-0.023859005822197243,-0.8070344753447543
Cu1Sb1,Cu1Sb1,B2,Cu,Sb,3.38531,3.325406448805431,-0.059903551194568916,-1.7695144962963187
Cu1Sc1,Cu1Sc1,B2,Cu,Sc,3.26359,3.2600106046213417,-0.0035793953786584787,-0.10967662539284892
Cu1Se1,Cu1Se1,B2,Cu,Se,3.22025,3.1466032020989916,-0.07364679790100848,-2.286990075336029
Cu1Si1,Cu1Si1,B2,Cu,Si,3.0011,3.005092682743215,0.00399268274321507,0.13304064320466064
Cu1Sn1,Cu1Sn1,B2,Cu,Sn,3.35698,3.325258916372629,-0.031721083627370916,-0.9449291812096263
Cu1Sr1,Cu1Sr1,B2,Cu,Sr,3.79217,3.7799780415370208,-0.012191958462979269,-0.3215034785618595
Cu1Ta1,Cu1Ta1,B2,Cu,Ta,3.11737,3.088921383948979,-0.028448616051021336,-0.912583878430258
Cu1Tc1,Cu1Tc1,B2,Cu,Tc,2.97282,2.9564538513499996,-0.01636614865000041,-0.550526054386085
Cu1Ti1,Cu1Ti1,B2,Cu,Ti,3.07347,3.066666059170715,-0.006803940829284816,-0.22137651674767658
Cu1V1,Cu1V1,B2,Cu,V,2.95725,2.9779891760021124,0.02073917600211228,0.7012993829440284
Cu1W1,Cu1W1,B2,Cu,W,3.02712,3.0062463189390383,-0.02087368106096177,-0.6895557844076802
Cu1Y1,Cu1Y1,B2,Cu,Y,3.47659,3.4612148904135274,-0.01537510958647248,-0.4422468449392215
Cu1Zn1,Cu1Zn1,B2,Cu,Zn,2.96663,3.0483889163875526,0.08175891638755273,2.7559525922529176
Cu1Zr1,Cu1Zr1,B2,Cu,Zr,3.26753,3.241082293079172,-0.026447706920827763,-0.8094097658117222
Fe1Ag1,Fe1Ag1,B2,Fe,Ag,3.12805,3.066266578693564,-0.061783421306436104,-1.9751417434643344
Fe1Al1,Fe1Al1,B2,Fe,Al,2.86993,2.996228184178728,0.12629818417872807,4.400740930222272
Fe1As1,Fe1As1,B2,Fe,As,2.94614,3.028459046202973,0.08231904620297259,2.7941321934114667
Fe1B1,Fe1B1,B2,Fe,B,2.48518,2.6077419033153406,0.12256190331534045,4.931711317302588
Fe1Ca1,Fe1Ca1,B2,Fe,Ca,3.55481,3.490587617660692,-0.06422238233930777,-1.8066333317197762
Fe1Cd1,Fe1Cd1,B2,Fe,Cd,3.2053,3.186325929244707,-0.018974070755292782,-0.5919592785478047
Fe1Ce1,Fe1Ce1,B2,Fe,Ce,4.0,3.427116044873108,-0.5728839551268918,-14.322098878172296
Fe1Co1,Fe1Co1,B2,Fe,Co,2.83839,2.756190289446491,-0.08219971055350905,-2.8959977506089385
Fe1Cr1,Fe1Cr1,B2,Fe,Cr,2.80198,2.876234370703959,0.0742543707039589,2.650067834315695
Fe1Cu1,Fe1Cu1,B2,Fe,Cu,2.82176,2.862987617610565,0.04122761761056504,1.4610603882174615
Fe1Fe1,Fe2,B2,Fe,Fe,2.82657,2.785760604568844,-0.04080939543115569,-1.4437779864342895
Fe1Ga1,Fe1Ga1,B2,Fe,Ga,2.88952,3.016799695553628,0.12727969555362773,4.404873319915685
Fe1Gd1,Fe1Gd1,B2,Fe,Gd,3.70586,3.527002212582574,-0.17885778741742575,-4.826350359091433
Fe1Ge1,Fe1Ge1,B2,Fe,Ge,2.89079,3.0306464488003764,0.1398564488003764,4.838000989361952
Fe1Hf1,Fe1Hf1,B2,Fe,Hf,3.12988,3.1351645007484286,0.005284500748428567,0.16884036283910459
Fe1In1,Fe1In1,B2,Fe,In,3.1346,3.236155539834391,0.10155553983439125,3.2398245337328926
Fe1La1,Fe1La1,B2,Fe,La,3.54757,3.5242882669782114,-0.023281733021788487,-0.6562726886795325
Fe1Mg1,Fe1Mg1,B2,Fe,Mg,3.15309,3.1496950202289486,-0.0033949797710515206,-0.10767151495997643
Fe1Mn1,Fe1Mn1,B2,Fe,Mn,2.76925,2.8175428124448363,0.0482928124448363,1.7438950056815492
Fe1Mo1,Fe1Mo1,B2,Fe,Mo,2.97144,2.948894105235964,-0.02254589476403579,-0.7587531555082987
Fe1Na1,Fe1Na1,B2,Fe,Na,3.39607,3.3524604748072218,-0.043609525192778165,-1.284117382526808
Fe1Nb1,Fe1Nb1,B2,Fe,Nb,3.06125,3.0221248902806837,-0.03912510971931615,-1.278076266862104
Fe1Ni1,Fe1Ni1,B2,Fe,Ni,2.85058,2.7792576178596566,-0.07132238214034325,-2.502030539060235
Fe1Pd1,Fe1Pd1,B2,Fe,Pd,3.04765,2.9469977475016753,-0.10065225249832466,-3.3026184928822095
Fe1Ru1,Fe1Ru1,B2,Fe,Ru,2.90792,2.855293981136081,-0.05262601886391893,-1.8097478219455465
Fe1Sb1,Fe1Sb1,B2,Fe,Sb,3.17639,3.24817943576371,0.07178943576370989,2.260095132011809
Fe1Sc1,Fe1Sc1,B2,Fe,Sc,3.12459,3.1827835915796205,0.05819359157962056,1.8624392825817329
Fe1Se1,Fe1Se1,B2,Fe,Se,3.04653,3.069376189057271,0.02284618905727065,0.7499085535763852
Fe1Si1,Fe1Si1,B2,Fe,Si,2.7621,2.9278656697014944,0.1657656697014942,6.001436215252677
Fe1Sn1,Fe1Sn1,B2,Fe,Sn,3.12805,3.248031903330908,0.11998190333090797,3.83567728555835
Fe1Sr1,Fe1Sr1,B2,Fe,Sr,3.78127,3.702751028495299,-0.078518971504701,-2.0765238003290163
Fe1Ta1,Fe1Ta1,B2,Fe,Ta,3.04458,3.0116943709072572,-0.03288562909274262,-1.0801368035243817
Fe1Tc1,Fe1Tc1,B2,Fe,Tc,2.92379,2.879226838308279,-0.04456316169172103,-1.5241574015822283
Fe1Ti1,Fe1Ti1,B2,Fe,Ti,2.94893,2.9894390461289944,0.04050904612899453,1.373686256675965
Fe1V1,Fe1V1,B2,Fe,V,2.85531,2.9007621629603912,0.04545216296039145,1.5918468733829763
Fe1W1,Fe1W1,B2,Fe,W,2.97989,2.9290193058973166,-0.05087069410268352,-1.7071332868892313
Fe1Y1,Fe1Y1,B2,Fe,Y,3.39268,3.383987877371806,-0.008692122628193744,-0.25620225391707274
Fe1Zn1,Fe1Zn1,B2,Fe,Zn,2.91242,2.9711619033458314,0.0587419033458314,2.016944786323106
Fe1Zr1,Fe1Zr1,B2,Fe,Zr,3.16651,3.163855280037451,-0.00265471996254929,-0.08383740972077429
Ga1Ag1,Ga1Ag1,B2,Ga,Ag,3.31019,3.297305669678348,-0.012884330321651927,-0.38923234985459826
Ga1Al1,Ga1Al1,B2,Ga,Al,3.31478,3.2272672751635123,-0.08751272483648753,-2.640076410394884
Ga1As1,Ga1As1,B2,Ga,As,3.39545,3.2594981371877565,-0.13595186281224336,-4.0039424174187035
Ga1B1,Ga1B1,B2,Ga,B,2.92704,2.838780994300125,-0.08825900569987466,-3.015298926556339
Ga1Ca1,Ga1Ca1,B2,Ga,Ca,3.67416,3.7216267086454757,0.04746670864547564,1.291906412499065
Ga1Cd1,Ga1Cd1,B2,Ga,Cd,3.49919,3.4173650202294907,-0.08182497977050929,-2.338397736919381
Ga1Ce1,Ga1Ce1,B2,Ga,Ce,3.65216,3.6581551358578923,0.005995135857892464,0.16415315478764525
Ga1Co1,Ga1Co1,B2,Ga,Co,2.87923,2.9872293804312746,0.10799938043127444,3.7509813537395216
Ga1Cr1,Ga1Cr1,B2,Ga,Cr,2.97001,3.107273461688743,0.13726346168874315,4.621649815614869
Ga1Cu1,Ga1Cu1,B2,Ga,Cu,3.06802,3.0940267085953495,0.02600670859534926,0.8476707647065292
Ga1Fe1,Ga1Fe1,B2,Ga,Fe,2.88951,3.016799695553628,0.1272896955536278,4.40523464371564
Ga1Ga1,Ga2,B2,Ga,Ga,3.36182,3.247838786538412,-0.11398121346158785,-3.3904615197002776
Ga1Gd1,Ga1Gd1,B2,Ga,Gd,3.61282,3.7580413035673583,0.14522130356735818,4.019610818345729
Ga1Ge1,Ga1Ge1,B2,Ga,Ge,3.3753,3.2616855397851605,-0.11361446021483967,-3.3660551718318277
Ga1Hf1,Ga1Hf1,B2,Ga,Hf,3.32968,3.3662035917332127,0.03652359173321251,1.0969099653183643
Ga1In1,Ga1In1,B2,Ga,In,3.5985,3.4671946308191752,-0.1313053691808248,-3.648891737691394
Ga1La1,Ga1La1,B2,Ga,La,3.77394,3.755327357962995,-0.018612642037004967,-0.49318860493290745
Ga1Mg1,Ga1Mg1,B2,Ga,Mg,3.39898,3.380734111213733,-0.018245888786267095,-0.5368048292801691
Ga1Mn1,Ga1Mn1,B2,Ga,Mn,2.92087,3.048581903429621,0.12771190342962102,4.372392589523705
Ga1Mo1,Ga1Mo1,B2,Ga,Mo,3.1122,3.179933196220748,0.06773319622074814,2.176376718101283
Ga1Na1,Ga1Na1,B2,Ga,Na,3.58728,3.5834995657920055,-0.003780434207994343,-0.10538441961581878
Ga1Nb1,Ga1Nb1,B2,Ga,Nb,3.23006,3.2531639812654674,0.02310398126546742,0.715280250690929
Ga1Ni1,Ga1Ni1,B2,Ga,Ni,2.91678,3.0102967088444403,0.09351670884444019,3.2061625780634873
Ga1Pd1,Ga1Pd1,B2,Ga,Pd,3.10708,3.1780368384864595,0.07095683848645962,2.2837145643646
Ga1Ru1,Ga1Ru1,B2,Ga,Ru,3.02351,3.086333072120865,0.06282307212086513,2.077819227350501
Ga1Sb1,Ga1Sb1,B2,Ga,Sb,3.62616,3.479218526748494,-0.14694147325150597,-4.052261159229211
Ga1Sc1,Ga1Sc1,B2,Ga,Sc,3.3678,3.4138226825644047,0.04602268256440478,1.3665503463508755
Ga1Se1,Ga1Se1,B2,Ga,Se,3.44408,3.3004152800420545,-0.1436647199579455,-4.171352580600494
Ga1Si1,Ga1Si1,B2,Ga,Si,3.24419,3.158904760686278,-0.085285239313722,-2.6288608038900927
Ga1Sn1,Ga1Sn1,B2,Ga,Sn,3.61648,3.479070994315692,-0.13740900568430803,-3.7995234505460567
Ga1Sr1,Ga1Sr1,B2,Ga,Sr,3.89915,3.9337901194800833,0.034640119480083165,0.8884018178342244
Ga1Ta1,Ga1Ta1,B2,Ga,Ta,3.21948,3.242733461892042,0.023253461892041916,0.7222738421124504
Ga1Tc1,Ga1Tc1,B2,Ga,Tc,3.05823,3.1102659292930626,0.052035929293062555,1.7015047688716205
Ga1Ti1,Ga1Ti1,B2,Ga,Ti,3.17057,3.2204781371137776,0.049908137113777506,1.5741061422323905
Ga1V1,Ga1V1,B2,Ga,V,3.06567,3.131801253945175,0.06613125394517505,2.15715500837256
Ga1W1,Ga1W1,B2,Ga,W,3.12593,3.160058396882101,0.03412839688210134,1.091783785372716
Ga1Y1,Ga1Y1,B2,Ga,Y,3.57899,3.6150269683565903,0.036036968356590204,1.00690329832132
Ga1Zn1,Ga1Zn1,B2,Ga,Zn,3.26553,3.2022009943306156,-0.06332900566938449,-1.9393178341458963
Ga1Zr1,Ga1Zr1,B2,Ga,Zr,3.3655,3.394894371022235,0.029394371022235077,0.8734027937077723
Gd1Gd1,Gd2,B2,Gd,Gd,4.10135,4.268243820596304,0.16689382059630375,4.069241118078285
Ge1Ag1,Ge1Ag1,B2,Ge,Ag,3.35513,3.3111524229250966,-0.04397757707490335,-1.3107562769521106
Ge1Al1,Ge1Al1,B2,Ge,Al,3.31425,3.241114028410261,-0.07313597158973906,-2.2067125771966225
Ge1As1,Ge1As1,B2,Ge,As,3.38281,3.273344890434505,-0.10946510956549504,-3.235922489453887
Ge1B1,Ge1B1,B2,Ge,B,2.92283,2.8526277475468738,-0.07020225245312606,-2.4018588988455045
Ge1Ca1,Ge1Ca1,B2,Ge,Ca,3.66842,3.7354734618922243,0.0670534618922245,1.8278567310238332
Ge1Cd1,Ge1Cd1,B2,Ge,Cd,3.50935,3.4312117734762393,-0.07813822652376068,-2.226572628086702
Ge1Ce1,Ge1Ce1,B2,Ge,Ce,3.63343,3.672001889104641,0.03857188910464071,1.0615833827716705
Ge1Co1,Ge1Co1,B2,Ge,Co,2.92749,3.001076133678023,0.07358613367802302,2.513625449720512
Ge1Cr1,Ge1Cr1,B2,Ge,Cr,2.97465,3.1211202149354915,0.1464702149354915,4.923947857243424
Ge1Cu1,Ge1Cu1,B2,Ge,Cu,3.13517,3.107873461842098,-0.027296538157902006,-0.8706557589509343
Ge1Fe1,Ge1Fe1,B2,Ge,Fe,2.89079,3.0306464488003764,0.1398564488003764,4.838000989361952
Ge1Ga1,Ge1Ga1,B2,Ge,Ga,3.3753,3.2616855397851605,-0.11361446021483967,-3.3660551718318277
